name,nomer,address,kota,keyword,is_wa,sudah,
Soto Kambing Pak Thosim,,"Jalan Sasando, Kepuharjo, Karangploso, Telasih, Kepuharjo, Kec. Karang Ploso, Kabupaten Malang, Jawa Timur 65152",kabupaten malang,masakan kambing,,
Sate Ayam dan Kambing Cak Sa'i,,"3J26+MRJ, Jl. Watugong, Ketawanggede, Kec. Lowokwaru, Kota Malang, Jawa Timur 65145",kabupaten malang,masakan kambing,,
Warung Sate-Kambing Abah Acil,,"3J44+C3C, Jalan Tlogomas, Merjosari, Kec. Lowokwaru, Kota Malang, Jawa Timur 65144",kabupaten malang,masakan kambing,,
Jual Sate Ayam & Kambing,,"Jl. Raya Sekarpuro No.107, Gempol, Sekarpuro, Kec. Pakis, Kabupaten Malang, Jawa Timur 65154",kabupaten malang,masakan kambing,,
Sate Ayam & Kambing,,"Jl. Kalpataru No.141, Jatimulyo, Kec. Lowokwaru, Kota Malang, Jawa Timur 65141",kabupaten malang,masakan kambing,,
Sate ayam dan kambing 28,,"Jl. Raya Sengkaling No.86, Jetis, Mulyoagung, Kec. Dau, Kabupaten Malang, Jawa Timur 65151",kabupaten malang,masakan kambing,,
Sate Barokah (Ayam dan Kambing),,"Jl. Ikan Piranha Atas No.NO, Tunjungsekar, Kec. Lowokwaru, Kota Malang, Jawa Timur 65142",kabupaten malang,masakan kambing,,
Warung Sumbersari Sate Bang Salim,081233091216,"Jalan Raya Ngantang RT14/RW02, Ngantang, Prabon I, Kaumrejo, Kec. Ngantang, Kabupaten Malang, Jawa Timur 65392",kabupaten malang,masakan kambing,ada,
SATE & GULE SUKA RASA khas Trenggalek,,"Jl. Raya Talang Agung No.2, Talangagung, Kec. Kepanjen, Kabupaten Malang, Jawa Timur 65163",kabupaten malang,masakan kambing,,
"Pondok sate madura "" cak fino""",087749573662,"Jl. Raya Jeru No.183, Cokro, Sukoanyar, Kec. Pakis, Kabupaten Malang, Jawa Timur 65154",kabupaten malang,masakan kambing,ada,
Sate Ayam & Kambing Madura,,"Jl. Karya Wiguna-Tegalgondo Karangploso No.50, Tunggulwulung, Kec. Lowokwaru, Kota Malang, Jawa Timur 65143",kabupaten malang,masakan kambing,,
Depot Sate Bu Ria,082247767512,"Jl. Raya Bugis Gg. 1 Jl. Bugis No.47, Boro Bugis, Saptorenggo, Kec. Pakis, Kabupaten Malang, Jawa Timur 65154",kabupaten malang,masakan kambing,ada,
Sate Madura Cabang Mondoroko Raya,,"3MV7+CHQ, Perum Bumi Mondoroko Raya, Boko, Watugede, Kec. Singosari, Kabupaten Malang, Jawa Timur 65153",kabupaten malang,masakan kambing,,
Warung Sate Kambing Rachmad,,"Jl. Besar Ijen No.70-60, Oro-oro Dowo, Kec. Klojen, Kota Malang, Jawa Timur 65119",kabupaten malang,masakan kambing,,
Warung Sate Bu Hj. Kasiyan,085233324406,"Jl. Raya Karangan, RT.1/RW.3, Jakaan, Bonowarih, Kec. Karang Ploso, Kabupaten Malang, Jawa Timur 65152",kabupaten malang,masakan kambing,ada,
ECOSAE Aqiqah,081333700706,"Jl. Gondomono No.17, RT.17/RW.2, Sengguruh, Kec. Kepanjen, Kabupaten Malang, Jawa Timur 65163",kabupaten malang,masakan kambing,ada,
Warung IJO KBA,,"Jl. Raya Kebonagung No.118, Sonosari, Kebonagung, Kec. Pakisaji, Kabupaten Malang, Jawa Timur 65162",kabupaten malang,masakan kambing,,
Sate & Gule Kambing,,"Jl. Hamid Rusdi No.10, Bunulrejo, Kec. Blimbing, Kota Malang, Jawa Timur 65126",kabupaten malang,masakan kambing,,
Soto Kambing,,"3J87+Q7R, Jl. Saxophone, Tunggulwulung, Kec. Lowokwaru, Kota Malang, Jawa Timur 65141",kabupaten malang,masakan kambing,,
"Sate Kuda Ayam Bakar ""LUMINTU""",03417704133,"Jalan Adi Mulyo No. 1, Kendalpayak, Pakisaji, Kendal Payak, Kendalpayak, Kec. Pakisaji, Kabupaten Malang, Jawa Timur 65162",kabupaten malang,masakan kambing,,
Sate Kambing dan Ayam,,"Jl. Kolonel Sugiono 5 No.8, Mergosono, Kec. Kedungkandang, Kota Malang, Jawa Timur 65134",kabupaten malang,masakan kambing,,
Sate Dan Gule Mbak Ida,081230282306,"Jl. Jaya Simandaran No.6, Ngadipuro Lor, Sekarpuro, Kec. Pakis, Kabupaten Malang, Jawa Timur 65154",kabupaten malang,masakan kambing,ada,
Sate Kambing dan Sate Ayam,,"Jl. Batu Permata No.14, Tlogomas, Kec. Lowokwaru, Kota Malang, Jawa Timur 65144",kabupaten malang,masakan kambing,,
Sate Ayam Kambing - Bang Tohir,,"Jl. MT. Haryono No.27c, Dinoyo, Kec. Lowokwaru, Kota Malang, Jawa Timur 65145",kabupaten malang,masakan kambing,,
Sate Gule Kambing,,"Beji, Kec. Junrejo, Kota Batu, Jawa Timur",kabupaten malang,masakan kambing,,
Sate Dan Gule Kambing Bang Fais,,"2JCP+FVC, Jl. Trunojoyo, Kiduldalem, Kec. Klojen, Kota Malang, Jawa Timur 65111",kabupaten malang,masakan kambing,,
Kepala kambing malang,,"Jl. Kyai Parseh Jaya No.75, Bumiayu, Kec. Kedungkandang, Kota Malang, Jawa Timur 65135",kabupaten malang,masakan kambing,,
Warung Nikmat Pojok,,"Jalan Panglima Sudirman Pasar Utama Lawang Blok A no 1, Lawang, Krajan, Turirejo, Kec. Lawang, Kabupaten Malang, Jawa Timur 65211",kabupaten malang,masakan kambing,,
Warung Nasi Sederhana,082238104106,"Jalan Wandanpuro RT 30 RW 09 Bululawang, Sidomulyo, Wandanpuro, Kec. Bululawang, Kabupaten Malang, Jawa Timur 65171",kabupaten malang,masakan kambing,ada,
Sate Ayam & Sate Kambing Arodam,,"Jl. Taman Dieng Barat No.Kav.8, Pisang Candi, Kec. Sukun, Kota Malang, Jawa Timur 65146",kabupaten malang,masakan kambing,,
"Sate Asli Madura (Ayam, Sapi, Kambing)",,"Ruko Sukarno Hatta, Jl. Soekarno Hatta No.66B, Mojolangu, Kec. Lowokwaru, Kota Malang, Jawa Timur 65142",kabupaten malang,masakan kambing,,
Sate Pak Nurul,085730846998,"4M7C+329, Losari, Kec. Singosari, Kabupaten Malang, Jawa Timur 65153",kabupaten malang,masakan kambing,ada,
Sate Kambing Khas Bola Pelangi,,"2JHP+5CM, Jl. Doktor Sutomo, Klojen, Kec. Klojen, Kota Malang, Jawa Timur 65111",kabupaten malang,masakan kambing,,
Jual beli kambing dan catering sate gule pak pariman,,"3P3W+M8V, Jl. Dewisartika, Putuk Rejo, Kemantren, Kec. Jabung, Kabupaten Malang, Jawa Timur 65155",kabupaten malang,masakan kambing,,
Rumah Makan Sate Kambing & Gule,,"8VGQ+GJ6, Jl. Raya Sambisirah, Pandean, Pleret, Kec. Pohjentrek, Pasuruan, Jawa Timur 67171",pasuruan,masakan kambing,,
Sate Kambing,,"Jl. Veteran No.25, Bugul Lor, Kec. Bugul Kidul, Kota Pasuruan, Jawa Timur 67129",pasuruan,masakan kambing,,
"Sate Ayam & Kambing, H. Karim Kumala",,"Jl. Sulawesi No.39, Trajeng, Kec. Gadingrejo, Kota Pasuruan, Jawa Timur 67132",pasuruan,masakan kambing,,
Warung Sate - Gule Kambing Muda,,"Jl. Untung Suropati No.1, Kebonagung, Kec. Purworejo, Kota Pasuruan, Jawa Timur 67111",pasuruan,masakan kambing,,
"Sate Ayam & Kambing, Cak Mat",,"Jl. Sulawesi No.48, Trajeng, Kec. Gadingrejo, Kota Pasuruan, Jawa Timur 67132",pasuruan,masakan kambing,,
"Kedai Gule Maryam & Sop Kambing ""Bang Nizar""",,"9V4X+68J, Jl. Gajah Mada, Purworejo, Kec. Purworejo, Kota Pasuruan, Jawa Timur 67115",pasuruan,masakan kambing,,
Warung Nasi Gulai & Sate Kambing Abah Solikhin,,"Jalan Raya Bendungan RT.03 RW.03, Kraton, Muneng, Bendungan, Kec. Kraton, Pasuruan, Jawa Timur 67154",pasuruan,masakan kambing,,
Aqiqah Pasuruan Nurul Hayat,082122226539,"Jl. Kyai H. Ahmad Dahlan, Pohjentrek, Kec. Purworejo, Kota Pasuruan, Jawa Timur 67171",pasuruan,masakan kambing,ada,
Sate komo,,"9W55+CJ5, Bangilan, Kec. Panggungrejo, Kota Pasuruan, Jawa Timur 67114",pasuruan,masakan kambing,,
Warung Arik Sate & Gule,089615283167,"Jl. Raya Warungdowo Timur, RT.01/RW.09, Wr. Dowo Utara, Wr. Dowo, Kec. Pohjentrek, Pasuruan, Jawa Timur 67171",pasuruan,masakan kambing,ada,
Depot Sederhana,083833678999,"Jl. WR Supratman No.11, Pekuncen, Kec. Panggungrejo, Kota Pasuruan, Jawa Timur 67126",pasuruan,masakan kambing,tidak,
Depot Sate Kambing Mbak Novi,,"Jalan Kh.Wachid Hasyim, Pasar Mall Poncol Lantai Bawah Blok D.007 ,Kebonsari Panggungrejo, Kebonsari, Kec. Panggungrejo, Kota Pasuruan, Jawa Timur 67131",pasuruan,masakan kambing,,
Warung Sate,,"8WXC+JFV, Jl. Bugul Kidul, Tapaan, Kec. Bugul Kidul, Kota Pasuruan, Jawa Timur 67129",pasuruan,masakan kambing,,
Warung Sate Kambing,,"8V6P+VGH, Jl. Raya Warungdowo Timur, Wr. Dowo Utara, Wr. Dowo, Kec. Pohjentrek, Pasuruan, Jawa Timur 67171",pasuruan,masakan kambing,,
Sate Bang Hamid,,"Jl. Raya Sidogiri - Warungdowo No.17, Plinggisan, Kec. Kraton, Pasuruan, Jawa Timur 67151",pasuruan,masakan kambing,,
Rawon Amanah,,"Jl. St. Barat No.66, Mayangan, Kec. Purworejo, Kota Pasuruan, Jawa Timur 67114",pasuruan,masakan kambing,,
"Warung cangkru'an "" sedia gule kambing",,"9V5F+H72, Unnamed Rd, Pule, Sukorejo, Kec. Pohjentrek, Pasuruan, Jawa Timur 67171",pasuruan,masakan kambing,,
"Warung Gule & Sate Kambing ""Mbak Hun""",,"Jalan Indrokilo Rt.04 Rw.04 Tanjungsari Tanjungarum, Tanjungsari, Sukorejo, Tanjungsari, Pasuruan, Jawa Timur 67161",pasuruan,masakan kambing,,
AQIQOH MULTAZAM & CATERING,085790972444,"Dusun blusuk RT03, RW.05, Penulupan, Paras Rejo, Kec. Pohjentrek, Pasuruan, Jawa Timur 67171",pasuruan,masakan kambing,ada,
SATE KAMBING,,"Jl. Bader No.27, Kwangsan, Kalirejo, Kec. Bangil, Pasuruan, Jawa Timur 67153",pasuruan,masakan kambing,,
Toko daging kambing,081913447689,"Jl. Gajah Mada No.15, Karanganyar, Kec. Panggungrejo, Kota Pasuruan, Jawa Timur 67115",pasuruan,masakan kambing,ada,
LATARFOOD / Palm Resto,0343431919,"Jalan Raden Patah No.3, Gentong, Gadingrejo, Gentong, Kec. Gadingrejo, Kota Pasuruan, Jawa Timur 67139",pasuruan,masakan kambing,,
Rawon Enak,,"9VCF+F9M, Tambakrejo Krajan, Tambakrejo, Kec. Kraton, Pasuruan, Jawa Timur 67151",pasuruan,masakan kambing,,
Rumah Makan Nikmat Rasa,0343426160,"RM. Nikmat Rasa, Jl. Raya Tambakrejo No.39, Tambakrejo Krajan, Tambakrejo, Kraton, Pasuruan City, East Java 67135",pasuruan,masakan kambing,,
Warung Sate Gule Kambing Muda Cak Udin,,"Jl. Raya Bandulan No.15, Pabean, Kejapanan, Kec. Gempol, Pasuruan, Jawa Timur 67155",pasuruan,masakan kambing,,
Rumah Makan Setia Budi,08566666888,"Jalan Untung Suropati No.2-3 Kersikan Bangil, Kersikan, Bangil, Wetanalon, Kersikan, Kec. Bangil, Pasuruan, Jawa Timur 67153",pasuruan,masakan kambing,ada,
Rumah Makan Tengger,081325642562,"Jalan Raya Pasuruan - Probolinggo KM.5 No.1A, Sambirejo, Rejoso, Sambirejo, Kec. Rejoso, Pasuruan, Jawa Timur 67181",pasuruan,masakan kambing,ada,
Sate Gule Kambing Super P. Ismuaji,081553419605,"Jl. Raya Kasri No.448, Pasegan, Petungasri, Kec. Pandaan, Pasuruan, Jawa Timur 67156",pasuruan,masakan kambing,ada,
Tongseng Kambing Pak Yusuf,0343631226,"Jl. Urip Sumoharjo No.295, Pesantren, Pandaan, Kec. Pandaan, Pasuruan, Jawa Timur 67156",pasuruan,masakan kambing,,
Warung Sate Ayam dan Kambing,,"Jl. Apel No.5, Pandean, Kidul Dalem, Kec. Bangil, Pasuruan, Jawa Timur 67153",pasuruan,masakan kambing,,
"Warung Sate Sumber Barokah Aqiqah, Food, and Catering",,"8J9P+3F2, Jl. Penanggungan, Prigen, Kec. Prigen, Pasuruan, Jawa Timur 67157",pasuruan,masakan kambing,,
Sate Ayam Kambing Cak Yat,,"6VHH+7CP, Jl. Raya Bromo, Dusun Pasrepan 1, Pasrepan, Kec. Pasrepan, Pasuruan, Jawa Timur 67175",pasuruan,masakan kambing,,
Warung Dragon,081553119928,"Jl. Raya Kraton No.Rt/Rw 1/5, Tunggakan Dua, Kraton, Kec. Kraton, Pasuruan, Jawa Timur 67151",pasuruan,masakan kambing,ada,
Kupang Kraton Bu Ning,085784922996,"Pasar Lama Kraton No.3 Jalan Stasiun, Kraton, Karangketug, Kec. Gadingrejo, Kota Pasuruan, Jawa Timur 67151",pasuruan,masakan kambing,tidak,
Warung Sate Lumayan,082230031555,"Jl. Hasan Munadi b No.9, Bangle, Gn. Gangsir, Kec. Beji, Pasuruan, Jawa Timur 67154",pasuruan,masakan kambing,tidak,
Warung Pak Muksin,089678213213,"Jl. Jambangan III No.11, RT.4/RW.2, Purworejo, Kec. Purworejo, Kota Pasuruan, Jawa Timur 67115",pasuruan,masakan kambing,ada,
Warung Berkah Pak Balok,085791352577,"Jl. Apel No.530, Pandean, Kidul Dalem, Kec. Bangil, Pasuruan, Jawa Timur 67153",pasuruan,masakan kambing,ada,
sate kambing ayam dan gulai kambing mas nando,,"Jl. Indrokilo, Dayurejo, Kec. Prigen, Pasuruan, Jawa Timur 67157",pasuruan,masakan kambing,,
Warung Sate Gule Kak Ida,085749514141,"Gempol, Kec. Gempol, Pasuruan, Jawa Timur 67155",pasuruan,masakan kambing,tidak,
Sate Bangil,08179316913,"Jalan Untung Suropati No.678 Kawasan Swadesi Kidul Dalem Bangil, Wetanalon, Kersikan, Kec. Bangil, Pasuruan, Jawa Timur 67153",pasuruan,masakan kambing,tidak,
Sate Hormon Cak Udin,081233779478,"9P43+W8V, jalan raya ke, Nampes, japanan, Kec. Pandaan, Pasuruan, Jawa Timur 67156",pasuruan,masakan kambing,tidak,
Rawon Sakinah Pleret,082337037562,"Jl. Raya Pleret No.25, Pleret, Pohjentrek, Kec. Purworejo, Pasuruan, Jawa Timur 67171",pasuruan,masakan kambing,tidak,
Jagal kambing H.Chusaeri,085102628101,"9RW7+FM7, Jl. Raya Raci, Balungbendo, Masangan, Kec. Bangil, Pasuruan, Jawa Timur 67153",pasuruan,masakan kambing,ada,
Depot Gedoeng Woloe,0343424245,"Jl. Soekarno Hatta No.58, Karanganyar, Kec. Panggungrejo, Kota Pasuruan, Jawa Timur 67122",pasuruan,masakan kambing,,
Sate Ayam & Kambing Pasar Pager,,"Jl. Jaksa Agung Suprapto No.06, Sumber Gedang, Kec. Pandaan, Pasuruan, Jawa Timur 67156",pasuruan,masakan kambing,,
Warung H. Khalim Putra,081334943856,"Pasar Pandaan No. 6, Jl. Urip Sumoharjo, Pesantren, Petungasri, Kec. Pandaan, Pasuruan, Jawa Timur 67156",pasuruan,masakan kambing,ada,
Warung Sate Kambing Barokah,,"Pasar Wonorejo Blok B No. 3, Jl. Raya Wonorejo, Pakijangan, Wonorejo, Madurejo, Wonorejo, Kec. Wonorejo, Pasuruan, Jawa Timur 67173",pasuruan,masakan kambing,,
Sate Madura Ayam & Kambing,,"4G9H+5R7, Jl. Patimura Gg. 1, Temas, Kec. Batu, Kota Batu, Jawa Timur 65315",kota batu,masakan kambing,,
Sate Ayam Kambing Kelinci,,"Jl. Sudiro No.40, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65134",kota batu,masakan kambing,,
"Warung Sate Ayam, Kambing, Kelinci",,"Jl. Suropati No.118, Pesanggrahan, Kec. Batu, Kota Batu, Jawa Timur 65313",kota batu,masakan kambing,,
warung sate cucu bang marie,,"Jl. WR. Supratman No.30, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65314",kota batu,masakan kambing,,
SOTO KAMBING,,"4GJJ+3QV, Jl.ters wilis, Sisir, Kec. Batu, Kota Batu, Jawa Timur",kota batu,masakan kambing,,
Nasi goreng pak gemboel,,"Jl. Bromo No.7a, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65314",kota batu,masakan kambing,,
Soto Kambing P Sukir,,"Jl. Tegalgondo No.75, Pendem, Kec. Junrejo, Kota Batu, Jawa Timur 65324",kota batu,masakan kambing,,
Soto Kambing Batu,087852891313,"Jl. Patimura No.40, Temas, Kec. Batu, Kota Batu, Jawa Timur 65315",kota batu,masakan kambing,ada,
Sate Jawa Bang Hajir,082113351887,"Jl. Sudiro No.1SisirKec, Kec. Batu, Kota Batu, Jawa Timur 65314",kota batu,masakan kambing,ada,
Warung Arab,,"Jalan sumbersekar gang kenanga 2, nomer No.123A",kabupaten malang,masakan arab,,
Balqis Cathering' Masakan Arab Dan Nusantara,,"Sukoharjo, Kec. Klojen, Kota Malang, Jawa Timur 65118",kabupaten malang,masakan arab,,
Arabic Food,,"Jl. Mertojoyo Blk. G No.1, Merjosari, Kec. Lowokwaru, Kota Malang, Jawa Timur 65144",kabupaten malang,masakan arab,,
Dua Putri Sambusa Arabic,085863475364,"RJX6+MWV, Unnamed Road, Boro, Panggungrejo, Kec. Gondanglegi, Kabupaten Malang, Jawa Timur 65174",kabupaten malang,masakan arab,ada,
Arwa Food & STMJ Ampel,085112222322,"Jl. Sumpil 1 No.35 Kav 1, Purwodadi, Blimbing, Malang City, East Java 65125",kabupaten malang,masakan arab,ada,
Pawon Arab,,"Jl. Ikan Mas Utara I No.5, Polowijen, Kec. Blimbing, Kota Malang, Jawa Timur 65126",kabupaten malang,masakan arab,,
Abah Salman Arabian Food,,"Jl. Perumahan Villa Bukit Tidar No.46 a4 no, Merjosari, Kec. Lowokwaru, Kota Malang, Jawa Timur 65144",kabupaten malang,masakan arab,,
Nasi kebuli palem kurma,,"Jl. Bandung No.18 A, RW.02, Penanggungan, Kec. Klojen, Kota Malang, Jawa Timur 65113",kabupaten malang,masakan arab,,
Assyifa Warung Nasi,,"Jalan Panji No.98 Samping RSU Kanjuruhan Panggungrejo Kepanjen, Krajan, Panggungrejo, Kec. Kepanjen, Kabupaten Malang, Jawa Timur 65163",kabupaten malang,masakan arab,,
Nasi Kebuli,,"2JRJ+RM8, Jl. Bungur, Lowokwaru, Kec. Lowokwaru, Kota Malang, Jawa Timur 65141",kabupaten malang,masakan arab,,
Nasi Kebuli Arafah,,"Pandanwangi, Kec. Blimbing, Kota Malang, Jawa Timur",kabupaten malang,masakan arab,,
Sego Arab,085693658526,"Jl. Kb. Agung, Gondorejo Krajan, Tamanharjo, Kec. Singosari, Kabupaten Malang, Jawa Timur 65153",kabupaten malang,masakan arab,ada,
Warung al kabsah alazizah,088803382199,"Jl. Kauman Dalam No.5, Kauman, Kec. Klojen, Kota Malang, Jawa Timur 65119",kabupaten malang,masakan arab,ada,
Rumah Makan Al-Barokah,085755774646,"Jl. Kali Buntu No.rt30/03, Krajan Dua, Gondanglegi Kulon, Kec. Gondanglegi, Kabupaten Malang, Jawa Timur 65174",kabupaten malang,masakan arab,ada,
Kedai Lafar,08819826409,"Jl. Soekarno Hatta No.Kav.10-11, Mojolangu, Kec. Lowokwaru, Kota Malang, Jawa Timur 65142",kabupaten malang,masakan arab,ada,
Dapur Lulwa,,"RJC7+72H, Krajan, Banjarejo, Kec. Pagelaran, Kabupaten Malang, Jawa Timur 65174",kabupaten malang,masakan arab,,
Emados Shawarma Malang,,"Jl. Pahlawan Trip No.6, Oro-oro Dowo, Kec. Klojen, Kota Malang, Jawa Timur 65119",kabupaten malang,masakan arab,,
Agen beras Arab&masakan Arab,081333569983,"Unnamed Road, Watugupit, Karangsari, Kec. Bantur, Kabupaten Malang, Jawa Timur 65168",kabupaten malang,masakan arab,ada,
Raahat,,"XJHF+7PC, Jl. Satsui Tubun, Gadang, Kec. Sukun, Kota Malang, Jawa Timur 65149",kabupaten malang,masakan arab,,
Doan Restaurant Malang,,"Jl. Burangrang No.2, Gading Kasri, Kec. Klojen, Kota Malang, Jawa Timur 65115",kabupaten malang,masakan arab,,
Kedai Mie Arab,082229402226,"Gg. II No.21, Purutrejo, Kec. Purworejo, Kota Pasuruan, Jawa Timur 67127",pasuruan,masakan arab,ada,
restoran makanan arab,089630302266,"Jl. Alun-Alun Sel. No.10, Kebonsari, Kec. Purworejo, Kota Pasuruan, Jawa Timur 67116",pasuruan,masakan arab,ada,
Kedai El-Wardah Arabian Foods,081559530000,"9V35+H7C, Glonggong, Asem Kandang, Kec. Kraton, Pasuruan, Jawa Timur 67151",pasuruan,masakan arab,ada,
Arabic House,085903751480,"Jl. KH. Mansyur, RT.001/RW.001, Tembokrejo, Kec. Purworejo, Kota Pasuruan, Jawa Timur 67115",pasuruan,masakan arab,ada,
Hadramout Bumbu,085232122923,"Jl. Rambutan No.8, Tamanan, Oro-Oro Ombokulon, Kec. Rembang, Pasuruan, Jawa Timur 67152",pasuruan,masakan arab,ada,
UNTO ARAB,,"RT.001/RW.011, Klitik, Ampelsari, Kec. Pasrepan, Pasuruan, Jawa Timur 67175",pasuruan,masakan arab,,
Syibam Arabian Resto,081334979565,"Ruko Mirzam Regency, Kwangsan, Kalirejo, Kec. Bangil, Pasuruan, Jawa Timur 67153",pasuruan,masakan arab,ada,
Mumtaaz Arabian Food (Mandhi-Bukhori-Kabsah-Qobuli),085939085959,"Dsn Krajan Selatan 18 Rt:01/01, Wonokerto, Kec. Sukorejo, Pasuruan, Jawa Timur 67161",pasuruan,masakan arab,ada,
Warung Coboy Arab 99%,081259003243,"8R59+46X, Pegubugan Selatan, Lb. Sari, Kec. Wonorejo, Pasuruan, Jawa Timur 67173",pasuruan,masakan arab,tidak,
Almazaq Kebab,085903751480,"Jl. KH. Mansyur, Tembokrejo, Kec. Purworejo, Kota Pasuruan, Jawa Timur 67115",pasuruan,masakan arab,ada,
Kebab.id beji,085807117356,"Beji, Kec. Junrejo, Kota Batu, Jawa Timur 65236",kota batu,masakan arab,ada,
Baba Haji Arabian Kebab Sidomulyo,081217779126,"Jl. Bukit Berbunga No.85, RW.04, Sidomulyo, Kec. Batu, Kota Batu, Jawa Timur 65317",kota batu,masakan arab,tidak,
Nasi Arab,,"Jl. Agus Salim No.10, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65314",kota batu,masakan arab,,
Taman Indie Resto,0341417777,"Jl. Araya Megah No.9, Pandanwangi, Kec. Blimbing, Kota Malang, Jawa Timur",kabupaten malang,masakan india,,
Dapur menthil,081230697055,"Jl. Watu Banteng Gg. II, RT.06/RW.02, Ngambon, Girimoyo, Kec. Karang Ploso, Kabupaten Malang, Jawa Timur 65152",kabupaten malang,masakan india,ada,
Dapur Nyamleng,083834197754,"Jl. Raya Jetis Gg. Sidomukti No.1, RT.8/RW.10, Jetis, Mulyoagung, Kec. Dau, Kabupaten Malang, Jawa Timur 65151",kabupaten malang,masakan india,ada,
Sammar Restaurant (Pakistan Cuisines),085767732150,"Sammar Restaurant, Jl. Simpang Remujung No.1, Jatimulyo, Kec. Lowokwaru, Kota Malang, Jawa Timur 65141",kabupaten malang,masakan india,ada,
Babaji Indian Resto Batu,081358795800,"Jl. Patimura No.29C, Temas, Kec. Batu, Kota Batu, Jawa Timur 65311",kabupaten malang,masakan india,ada,
Warung Makan Wong India,,"WJQG+8M5, Jl. Adi Mulya, Karangduren, Kec. Pakisaji, Kabupaten Malang, Jawa Timur 65162",kabupaten malang,masakan india,,
Jannat Indian Restaurant,08193525521,"9QWV+FXM, Jl. Surabaya-Pasuruan, Dermo, Kec. Bangil, Pasuruan, Jawa Timur 67153",pasuruan,masakan india,tidak,
Masakan Jawa Ibu Socheh,081913457642,"Jl. Panglima Sudirman No.86, Purworejo, Kec. Purworejo, Kota Pasuruan, Jawa Timur 67115",pasuruan,masakan india,ada,
Jannat Indian Restaurant,081913525521,"Gg. Nusa Indah II, Sangeng, Bendo Mungal, Kec. Bangil, Pasuruan, Jawa Timur 67153",pasuruan,masakan india,ada,
Warung Makan,,"sebelah bu Hermono, Jl. Sunan Ampel Perumahan Sunan Ampel, Petamanan, Kec. Panggungrejo, Kota Pasuruan, Jawa Timur 67126",pasuruan,masakan india,,
Rumah Makan Rara,085815980531,"Jl. Raden Patah No.3-17, Purworejo, Kec. Gadingrejo, Kota Pasuruan, Jawa Timur 67115",pasuruan,masakan india,ada,
Makanan dan minuman vegetarian,081242411903,"Perum sekar Indah 2 Jln.Candisewu X / 24, Bakalan, Kec. Bugul Kidul, Kota Pasuruan, Jawa Timur 67128",pasuruan,masakan india,ada,
Warung Masakan Jawa Ibu Munah,083854398709,"Jl. Gatot Subroto Rt.04/Rw.03, Petahunan, Gadingrejo, Petahunan, Kec. Gadingrejo, Kota Pasuruan, Jawa Timur 67136",pasuruan,masakan india,tidak,
Dapur Naya,082330720495,"5 no. 5, Jl. Diponegoro, Kebonsari, Kec. Panggungrejo, Kota Pasuruan, Jawa Timur 67114",pasuruan,masakan india,ada,
Food Spicy Chili,081296608772,"Jl. Raden Patah No.16, Karanganyar, Kec. Gadingrejo, Kota Pasuruan, Jawa Timur 67115",pasuruan,masakan india,tidak,
Lesehan Masakan Khas Jawa,082132148239,"Jl. RA Kartini No.11, Kebonsari, Kec. Panggungrejo, Kota Pasuruan, Jawa Timur 67114",pasuruan,masakan india,tidak,
Makanan Khas LAMONGAN,085895572060,"8VXW+285, Perum Pucang Indah Lestari 3, Kebonagung, Kec. Purworejo, Kota Pasuruan, Jawa Timur 67111",pasuruan,masakan india,tidak,
Rumah Makan Kampoeng Padi 1,03435645343,"Jl.K.H. Hasyim Ashari 100 meter Timur Perempatan R.S.Soedarsono, Purutrejo, Kec. Purworejo, Kota Pasuruan, Jawa Timur 67117",pasuruan,masakan india,,
Waroeng D'jadul Pasuruan,082244513719,"Jl. Sunan Ampel No.01, Pekuncen, Kec. Bugul Kidul, Kota Pasuruan, Jawa Timur 67126",pasuruan,masakan india,ada,
Warung Mbak Yul (Capjay Kering. Kuah. Nasgor.migor) + Jus Buah Segar,087859436991,"8VQX+2CH, Purutrejo, Kec. Purworejo, Kota Pasuruan, Jawa Timur 67117",pasuruan,masakan india,ada,
Ikan Bakar MAKNYUS,082230454488,"8VXV+P4R, Gg. Mutiara, Purworejo, Kec. Purworejo, Kota Pasuruan, Jawa Timur 67111",pasuruan,masakan india,ada,
Es Jus & Nasi Goreng Waroeng Podjok,081331138074,"Jalan DI Panjaitan Rt/Rw 10/05, Panggung Rejo, Bugul Lor, Kec. Panggungrejo, Kota Pasuruan, Jawa Timur 67123",pasuruan,masakan india,ada,
Warung Lumayan Pasuruan,082344449558,"9W46+5PV, Jl. Veteran, Pekuncen, Kec. Panggungrejo, Kota Pasuruan, Jawa Timur 67126",pasuruan,masakan india,tidak,
Rawon Pak Bari,0343747282,"Jl. Rambutan No.41, Pesanggrahan, Gempeng, Kec. Bangil, Pasuruan, Jawa Timur 67152",pasuruan,masakan india,,
Pantry's Pasuruan,081359001007,"Jl. Durian Raya F4 No.06, Bugul Kidul, Permai, Kota Pasuruan, Jawa Timur 67129",pasuruan,masakan india,tidak,
Warung Jawa,0343429995,"Jl. KH. Abdul Hamid No.53, Karanganyar, Kec. Panggungrejo, Kota Pasuruan, Jawa Timur 67131",pasuruan,masakan india,,
